Date,blockchain/block_count
2015-12-25,162.0
2015-12-26,171.0
2015-12-27,205.0
2015-12-28,151.0
2015-12-29,159.0
2015-12-30,165.0
2015-12-31,142.0
2016-01-01,135.0
2016-01-02,145.0
2016-01-03,145.0
2016-01-04,181.0
2016-01-05,157.0
2016-01-06,141.0
2016-01-07,147.0
2016-01-08,173.0
2016-01-09,151.0
2016-01-10,175.0
2016-01-11,170.0
2016-01-12,170.0
2016-01-13,148.0
2016-01-14,133.0
2016-01-15,122.0
2016-01-16,142.0
2016-01-17,151.0
2016-01-18,173.0
2016-01-19,133.0
2016-01-20,152.0
2016-01-21,137.0
2016-01-22,176.0
2016-01-23,179.0
2016-01-24,171.0
2016-01-25,162.0
2016-01-26,160.0
2016-01-27,155.0
2016-01-28,146.0
2016-01-29,169.0
2016-01-30,187.0
2016-01-31,181.0
2016-02-01,161.0
2016-02-02,180.0
2016-02-03,179.0
2016-02-04,168.0
2016-02-05,188.0
2016-02-06,200.0
2016-02-07,176.0
2016-02-08,148.0
2016-02-09,176.0
2016-02-10,164.0
2016-02-11,192.0
2016-02-12,171.0
2016-02-13,156.0
2016-02-14,166.0
2016-02-15,152.0
2016-02-16,138.0
2016-02-17,155.0
2016-02-18,169.0
2016-02-19,145.0
2016-02-20,150.0
2016-02-21,128.0
2016-02-22,127.0
2016-02-23,136.0
2016-02-24,118.0
2016-02-25,155.0
2016-02-26,140.0
2016-02-27,147.0
2016-02-28,134.0
2016-02-29,133.0
2016-03-01,141.0
2016-03-02,157.0
2016-03-03,135.0
2016-03-04,155.0
2016-03-05,150.0
2016-03-06,148.0
2016-03-07,133.0
2016-03-08,154.0
2016-03-09,168.0
2016-03-10,155.0
2016-03-11,160.0
2016-03-12,144.0
2016-03-13,133.0
2016-03-14,152.0
2016-03-15,161.0
2016-03-16,152.0
2016-03-17,141.0
2016-03-18,136.0
2016-03-19,136.0
2016-03-20,146.0
2016-03-21,139.0
2016-03-22,148.0
2016-03-23,149.0
2016-03-24,147.0
2016-03-25,146.0
2016-03-26,153.0
2016-03-27,141.0
2016-03-28,170.0
2016-03-29,157.0
2016-03-30,147.0
2016-03-31,124.0
2016-04-01,153.0
2016-04-02,139.0
2016-04-03,142.0
2016-04-04,166.0
2016-04-05,155.0
2016-04-06,157.0
2016-04-07,139.0
2016-04-08,144.0
2016-04-09,162.0
2016-04-10,173.0
2016-04-11,153.0
2016-04-12,148.0
2016-04-13,164.0
2016-04-14,164.0
2016-04-15,139.0
2016-04-16,138.0
2016-04-17,158.0
2016-04-18,134.0
2016-04-19,150.0
2016-04-20,165.0
2016-04-21,151.0
2016-04-22,143.0
2016-04-23,144.0
2016-04-24,132.0
2016-04-25,127.0
2016-04-26,151.0
2016-04-27,129.0
2016-04-28,135.0
2016-04-29,158.0
2016-04-30,146.0
2016-05-01,155.0
2016-05-02,157.0
2016-05-03,151.0
2016-05-04,167.0
2016-05-05,155.0
2016-05-06,162.0
2016-05-07,150.0
2016-05-08,168.0
2016-05-09,171.0
2016-05-10,158.0
2016-05-11,133.0
2016-05-12,139.0
2016-05-13,152.0
2016-05-14,144.0
2016-05-15,139.0
2016-05-16,141.0
2016-05-17,141.0
2016-05-18,153.0
2016-05-19,120.0
2016-05-20,149.0
2016-05-21,141.0
2016-05-22,184.0
2016-05-23,180.0
2016-05-24,147.0
2016-05-25,138.0
2016-05-26,135.0
2016-05-27,139.0
2016-05-28,133.0
2016-05-29,147.0
2016-05-30,144.0
2016-05-31,127.0
2016-06-01,143.0
2016-06-02,138.0
2016-06-03,142.0
2016-06-04,119.0
2016-06-05,170.0
2016-06-06,170.0
2016-06-07,140.0
2016-06-08,144.0
2016-06-09,165.0
2016-06-10,144.0
2016-06-11,156.0
2016-06-12,146.0
2016-06-13,161.0
2016-06-14,132.0
2016-06-15,152.0
2016-06-16,149.0
2016-06-17,149.0
2016-06-18,158.0
2016-06-19,177.0
2016-06-20,164.0
2016-06-21,149.0
2016-06-22,129.0
2016-06-23,140.0
2016-06-24,129.0
2016-06-25,162.0
2016-06-26,146.0
2016-06-27,147.0
2016-06-28,148.0
2016-06-29,146.0
2016-06-30,150.0
2016-07-01,155.0
2016-07-02,149.0
2016-07-03,154.0
2016-07-04,151.0
2016-07-05,145.0
2016-07-06,140.0
2016-07-07,137.0
2016-07-08,145.0
2016-07-09,149.0
2016-07-10,156.0
2016-07-11,143.0
2016-07-12,143.0
2016-07-13,129.0
2016-07-14,141.0
2016-07-15,135.0
2016-07-16,157.0
2016-07-17,149.0
2016-07-18,148.0
2016-07-19,128.0
2016-07-20,150.0
2016-07-21,133.0
2016-07-22,129.0
2016-07-23,131.0
2016-07-24,124.0
2016-07-25,131.0
2016-07-26,129.0
2016-07-27,128.0
2016-07-28,136.0
2016-07-29,147.0
2016-07-30,119.0
2016-07-31,154.0
2016-08-01,153.0
2016-08-02,154.0
2016-08-03,166.0
2016-08-04,153.0
2016-08-05,169.0
2016-08-06,166.0
2016-08-07,148.0
2016-08-08,148.0
2016-08-09,124.0
2016-08-10,151.0
2016-08-11,150.0
2016-08-12,149.0
2016-08-13,163.0
2016-08-14,163.0
2016-08-15,146.0
2016-08-16,135.0
2016-08-17,123.0
2016-08-18,154.0
2016-08-19,154.0
2016-08-20,155.0
2016-08-21,163.0
2016-08-22,158.0
2016-08-23,147.0
2016-08-24,152.0
2016-08-25,130.0
2016-08-26,132.0
2016-08-27,144.0
2016-08-28,152.0
2016-08-29,149.0
2016-08-30,164.0
2016-08-31,134.0
2016-09-01,140.0
2016-09-02,153.0
2016-09-03,126.0
2016-09-04,179.0
2016-09-05,140.0
2016-09-06,136.0
2016-09-07,152.0
2016-09-08,144.0
2016-09-09,142.0
2016-09-10,155.0
2016-09-11,164.0
2016-09-12,163.0
2016-09-13,165.0
2016-09-14,156.0
2016-09-15,154.0
2016-09-16,139.0
2016-09-17,163.0
2016-09-18,145.0
2016-09-19,133.0
2016-09-20,151.0
2016-09-21,166.0
2016-09-22,141.0
2016-09-23,136.0
2016-09-24,166.0
2016-09-25,185.0
2016-09-26,153.0
2016-09-27,167.0
2016-09-28,148.0
2016-09-29,143.0
2016-09-30,142.0
2016-10-01,157.0
2016-10-02,141.0
2016-10-03,151.0
2016-10-04,158.0
2016-10-05,167.0
2016-10-06,161.0
2016-10-07,143.0
2016-10-08,169.0
2016-10-09,160.0
2016-10-10,124.0
2016-10-11,139.0
2016-10-12,144.0
2016-10-13,128.0
2016-10-14,136.0
2016-10-15,142.0
2016-10-16,130.0
2016-10-17,125.0
2016-10-18,155.0
2016-10-19,125.0
2016-10-20,134.0
2016-10-21,164.0
2016-10-22,149.0
2016-10-23,144.0
2016-10-24,143.0
2016-10-25,139.0
2016-10-26,138.0
2016-10-27,162.0
2016-10-28,152.0
2016-10-29,149.0
2016-10-30,168.0
2016-10-31,147.0
2016-11-01,144.0
2016-11-02,133.0
2016-11-03,155.0
2016-11-04,116.0
2016-11-05,147.0
2016-11-06,153.0
2016-11-07,146.0
2016-11-08,169.0
2016-11-09,147.0
2016-11-10,168.0
2016-11-11,163.0
2016-11-12,168.0
2016-11-13,142.0
2016-11-14,172.0
2016-11-15,156.0
2016-11-16,171.0
2016-11-17,159.0
2016-11-18,148.0
2016-11-19,142.0
2016-11-20,128.0
2016-11-21,139.0
2016-11-22,134.0
2016-11-23,147.0
2016-11-24,162.0
2016-11-25,152.0
2016-11-26,153.0
2016-11-27,144.0
2016-11-28,164.0
2016-11-29,149.0
2016-11-30,142.0
2016-12-01,146.0
2016-12-02,143.0
2016-12-03,172.0
2016-12-04,148.0
2016-12-05,152.0
2016-12-06,150.0
2016-12-07,174.0
2016-12-08,157.0
2016-12-09,135.0
2016-12-10,132.0
2016-12-11,187.0
2016-12-12,156.0
2016-12-13,178.0
2016-12-14,139.0
2016-12-15,127.0
2016-12-16,133.0
2016-12-17,144.0
2016-12-18,141.0
2016-12-19,151.0
2016-12-20,138.0
2016-12-21,159.0
2016-12-22,159.0
2016-12-23,152.0
2016-12-24,137.0
2016-12-25,165.0
2016-12-26,142.0
2016-12-27,156.0
2016-12-28,164.0
2016-12-29,150.0
2016-12-30,157.0
2016-12-31,148.0
2017-01-01,156.0
2017-01-02,159.0
2017-01-03,164.0
2017-01-04,153.0
2017-01-05,140.0
2017-01-06,161.0
2017-01-07,138.0
2017-01-08,167.0
2017-01-09,136.0
2017-01-10,160.0
2017-01-11,153.0
2017-01-12,172.0
2017-01-13,150.0
2017-01-14,172.0
2017-01-15,167.0
2017-01-16,169.0
2017-01-17,158.0
2017-01-18,150.0
2017-01-19,174.0
2017-01-20,189.0
2017-01-21,181.0
2017-01-22,174.0
2017-01-23,138.0
2017-01-24,149.0
2017-01-25,149.0
2017-01-26,155.0
2017-01-27,170.0
2017-01-28,152.0
2017-01-29,167.0
2017-01-30,144.0
2017-01-31,145.0
2017-02-01,192.0
2017-02-02,157.0
2017-02-03,149.0
2017-02-04,144.0
2017-02-05,159.0
2017-02-06,125.0
2017-02-07,151.0
2017-02-08,146.0
2017-02-09,169.0
2017-02-10,147.0
2017-02-11,139.0
2017-02-12,140.0
2017-02-13,163.0
2017-02-14,169.0
2017-02-15,139.0
2017-02-16,151.0
2017-02-17,151.0
2017-02-18,151.0
2017-02-19,134.0
2017-02-20,148.0
2017-02-21,138.0
2017-02-22,138.0
2017-02-23,150.0
2017-02-24,163.0
2017-02-25,167.0
2017-02-26,178.0
2017-02-27,144.0
2017-02-28,153.0
2017-03-01,144.0
2017-03-02,157.0
2017-03-03,151.0
2017-03-04,132.0
2017-03-05,147.0
2017-03-06,142.0
2017-03-07,153.0
2017-03-08,142.0
2017-03-09,148.0
2017-03-10,156.0
2017-03-11,149.0
2017-03-12,155.0
2017-03-13,145.0
2017-03-14,156.0
2017-03-15,142.0
2017-03-16,153.0
2017-03-17,154.0
2017-03-18,157.0
2017-03-19,165.0
2017-03-20,136.0
2017-03-21,142.0
2017-03-22,159.0
2017-03-23,148.0
2017-03-24,176.0
2017-03-25,133.0
2017-03-26,166.0
2017-03-27,132.0
2017-03-28,155.0
2017-03-29,138.0
2017-03-30,164.0
2017-03-31,135.0
2017-04-01,132.0
2017-04-02,158.0
2017-04-03,176.0
2017-04-04,125.0
2017-04-05,162.0
2017-04-06,147.0
2017-04-07,162.0
2017-04-08,137.0
2017-04-09,159.0
2017-04-10,147.0
2017-04-11,167.0
2017-04-12,142.0
2017-04-13,127.0
2017-04-14,139.0
2017-04-15,150.0
2017-04-16,146.0
2017-04-17,138.0
2017-04-18,146.0
2017-04-19,143.0
2017-04-20,138.0
2017-04-21,167.0
2017-04-22,145.0
2017-04-23,153.0
2017-04-24,124.0
2017-04-25,148.0
2017-04-26,153.0
2017-04-27,147.0
2017-04-28,136.0
2017-04-29,173.0
2017-04-30,151.0
2017-05-01,150.0
2017-05-02,158.0
2017-05-03,132.0
2017-05-04,168.0
2017-05-05,129.0
2017-05-06,168.0
2017-05-07,167.0
2017-05-08,180.0
2017-05-09,155.0
2017-05-10,148.0
2017-05-11,135.0
2017-05-12,154.0
2017-05-13,158.0
2017-05-14,164.0
2017-05-15,170.0
2017-05-16,132.0
2017-05-17,155.0
2017-05-18,142.0
2017-05-19,164.0
2017-05-20,165.0
2017-05-21,147.0
2017-05-22,146.0
2017-05-23,168.0
2017-05-24,154.0
2017-05-25,163.0
2017-05-26,153.0
2017-05-27,168.0
2017-05-28,165.0
2017-05-29,151.0
2017-05-30,179.0
2017-05-31,164.0
2017-06-01,170.0
2017-06-02,146.0
2017-06-03,192.0
2017-06-04,161.0
2017-06-05,164.0
2017-06-06,151.0
2017-06-07,165.0
2017-06-08,165.0
2017-06-09,151.0
2017-06-10,141.0
2017-06-11,146.0
2017-06-12,147.0
2017-06-13,141.0
2017-06-14,140.0
2017-06-15,153.0
2017-06-16,148.0
2017-06-17,145.0
2017-06-18,145.0
2017-06-19,151.0
2017-06-20,138.0
2017-06-21,140.0
2017-06-22,139.0
2017-06-23,160.0
2017-06-24,146.0
2017-06-25,122.0
2017-06-26,142.0
2017-06-27,131.0
2017-06-28,157.0
2017-06-29,120.0
2017-06-30,154.0
2017-07-01,164.0
2017-07-02,188.0
2017-07-03,170.0
2017-07-04,153.0
2017-07-05,149.0
2017-07-06,142.0
2017-07-07,148.0
2017-07-08,165.0
2017-07-09,138.0
2017-07-10,197.0
2017-07-11,173.0
2017-07-12,177.0
2017-07-13,157.0
2017-07-14,139.0
2017-07-15,127.0
2017-07-16,163.0
2017-07-17,148.0
2017-07-18,165.0
2017-07-19,149.0
2017-07-20,162.0
2017-07-21,154.0
2017-07-22,160.0
2017-07-23,172.0
2017-07-24,178.0
2017-07-25,148.0
2017-07-26,147.0
2017-07-27,154.0
2017-07-28,150.0
2017-07-29,157.0
2017-07-30,147.0
2017-07-31,145.0
2017-08-01,149.0
2017-08-02,152.0
2017-08-03,138.0
2017-08-04,179.0
2017-08-05,177.0
2017-08-06,140.0
2017-08-07,153.0
2017-08-08,164.0
2017-08-09,138.0
2017-08-10,134.0
2017-08-11,144.0
2017-08-12,135.0
2017-08-13,148.0
2017-08-14,130.0
2017-08-15,152.0
2017-08-16,130.0
2017-08-17,179.0
2017-08-18,149.0
2017-08-19,151.0
2017-08-20,130.0
2017-08-21,115.0
2017-08-22,89.0
2017-08-23,159.0
2017-08-24,101.0
2017-08-25,101.0
2017-08-26,105.0
2017-08-27,155.0
2017-08-28,129.0
2017-08-29,149.0
2017-08-30,168.0
2017-08-31,163.0
2017-09-01,174.0
2017-09-02,164.0
2017-09-03,154.0
2017-09-04,175.0
2017-09-05,197.0
2017-09-06,162.0
2017-09-07,176.0
2017-09-08,175.0
2017-09-09,169.0
2017-09-10,138.0
2017-09-11,174.0
2017-09-12,188.0
2017-09-13,190.0
2017-09-14,174.0
2017-09-15,180.0
2017-09-16,169.0
2017-09-17,176.0
2017-09-18,127.0
2017-09-19,156.0
2017-09-20,117.0
2017-09-21,176.0
2017-09-22,139.0
2017-09-23,166.0
2017-09-24,145.0
2017-09-25,125.0
2017-09-26,138.0
2017-09-27,147.0
2017-09-28,177.0
2017-09-29,169.0
2017-09-30,138.0
2017-10-01,130.0
2017-10-02,150.0
2017-10-03,183.0
2017-10-04,134.0
2017-10-05,125.0
2017-10-06,159.0
2017-10-07,158.0
2017-10-08,182.0
2017-10-09,161.0
2017-10-10,160.0
2017-10-11,139.0
2017-10-12,153.0
2017-10-13,136.0
2017-10-14,141.0
2017-10-15,195.0
2017-10-16,174.0
2017-10-17,164.0
2017-10-18,151.0
2017-10-19,178.0
2017-10-20,179.0
2017-10-21,153.0
2017-10-22,182.0
2017-10-23,171.0
2017-10-24,167.0
2017-10-25,185.0
2017-10-26,180.0
2017-10-27,104.0
2017-10-28,85.0
2017-10-29,154.0
2017-10-30,147.0
2017-10-31,138.0
2017-11-01,156.0
2017-11-02,150.0
2017-11-03,119.0
2017-11-04,130.0
2017-11-05,141.0
2017-11-06,133.0
2017-11-07,156.0
2017-11-08,144.0
2017-11-09,153.0
2017-11-10,120.0
2017-11-11,80.0
2017-11-12,80.0
2017-11-13,140.0
2017-11-14,128.0
2017-11-15,152.0
2017-11-16,152.0
2017-11-17,167.0
2017-11-18,136.0
2017-11-19,160.0
2017-11-20,175.0
2017-11-21,173.0
2017-11-22,148.0
2017-11-23,157.0
2017-11-24,149.0
2017-11-25,156.0
2017-11-26,153.0
2017-11-27,170.0
2017-11-28,156.0
2017-11-29,173.0
2017-11-30,167.0
2017-12-01,183.0
2017-12-02,161.0
2017-12-03,176.0
2017-12-04,181.0
2017-12-05,178.0
2017-12-06,188.0
2017-12-07,152.0
2017-12-08,156.0
2017-12-09,174.0
2017-12-10,164.0
2017-12-11,171.0
2017-12-12,156.0
2017-12-13,186.0
2017-12-14,185.0
2017-12-15,169.0
2017-12-16,171.0
2017-12-17,185.0
2017-12-18,182.0
2017-12-19,140.0
2017-12-20,136.0
2017-12-21,132.0
2017-12-22,155.0
2017-12-23,139.0
2017-12-24,152.0
2017-12-25,135.0
2017-12-26,142.0
2017-12-27,156.0
2017-12-28,149.0
2017-12-29,165.0
2017-12-30,147.0
2017-12-31,163.0
2018-01-01,156.0
2018-01-02,171.0
2018-01-03,157.0
2018-01-04,168.0
2018-01-05,143.0
2018-01-06,168.0
2018-01-07,162.0
2018-01-08,166.0
2018-01-09,164.0
2018-01-10,166.0
2018-01-11,193.0
2018-01-12,178.0
2018-01-13,149.0
2018-01-14,155.0
2018-01-15,150.0
2018-01-16,159.0
2018-01-17,167.0
2018-01-18,173.0
2018-01-19,165.0
2018-01-20,178.0
2018-01-21,187.0
2018-01-22,167.0
2018-01-23,177.0
2018-01-24,176.0
2018-01-25,158.0
2018-01-26,155.0
2018-01-27,157.0
2018-01-28,158.0
2018-01-29,148.0
2018-01-30,167.0
2018-01-31,117.0
2018-02-01,160.0
2018-02-02,168.0
2018-02-03,158.0
2018-02-04,178.0
2018-02-05,185.0
2018-02-06,170.0
2018-02-07,141.0
2018-02-08,131.0
2018-02-09,135.0
2018-02-10,143.0
2018-02-11,151.0
2018-02-12,166.0
2018-02-13,164.0
2018-02-14,179.0
2018-02-15,131.0
2018-02-16,157.0
2018-02-17,149.0
2018-02-18,162.0
2018-02-19,162.0
2018-02-20,141.0
2018-02-21,169.0
2018-02-22,149.0
2018-02-23,148.0
2018-02-24,145.0
2018-02-25,171.0
2018-02-26,141.0
2018-02-27,160.0
2018-02-28,155.0
2018-03-01,165.0
2018-03-02,156.0
2018-03-03,180.0
2018-03-04,148.0
2018-03-05,149.0
2018-03-06,156.0
2018-03-07,157.0
2018-03-08,162.0
2018-03-09,146.0
2018-03-10,140.0
2018-03-11,153.0
2018-03-12,161.0
2018-03-13,158.0
2018-03-14,144.0
2018-03-15,144.0
2018-03-16,156.0
2018-03-17,149.0
2018-03-18,151.0
2018-03-19,155.0
2018-03-20,127.0
2018-03-21,152.0
2018-03-22,143.0
2018-03-23,133.0
2018-03-24,156.0
2018-03-25,135.0
2018-03-26,150.0
2018-03-27,152.0
2018-03-28,135.0
2018-03-29,152.0
2018-03-30,162.0
2018-03-31,128.0
2018-04-01,162.0
2018-04-02,156.0
2018-04-03,163.0
2018-04-04,147.0
2018-04-05,156.0
2018-04-06,138.0
2018-04-07,180.0
2018-04-08,161.0
2018-04-09,147.0
2018-04-10,164.0
2018-04-11,161.0
2018-04-12,154.0
2018-04-13,165.0
2018-04-14,137.0
2018-04-15,163.0
2018-04-16,141.0
2018-04-17,162.0
2018-04-18,160.0
2018-04-19,178.0
2018-04-20,137.0
2018-04-21,159.0
2018-04-22,160.0
2018-04-23,153.0
2018-04-24,159.0
2018-04-25,123.0
2018-04-26,141.0
2018-04-27,142.0
2018-04-28,128.0
2018-04-29,158.0
2018-04-30,155.0
2018-05-01,158.0
2018-05-02,140.0
2018-05-03,151.0
2018-05-04,138.0
2018-05-05,161.0
2018-05-06,137.0
2018-05-07,150.0
2018-05-08,139.0
2018-05-09,160.0
2018-05-10,154.0
2018-05-11,127.0
2018-05-12,165.0
2018-05-13,148.0
2018-05-14,132.0
2018-05-15,146.0
2018-05-16,179.0
2018-05-17,132.0
2018-05-18,148.0
2018-05-19,154.0
2018-05-20,144.0
2018-05-21,157.0
2018-05-22,151.0
2018-05-23,162.0
2018-05-24,143.0
2018-05-25,176.0
2018-05-26,162.0
2018-05-27,164.0
2018-05-28,156.0
2018-05-29,139.0
2018-05-30,174.0
2018-05-31,170.0
2018-06-01,166.0
2018-06-02,152.0
2018-06-03,163.0
2018-06-04,183.0
2018-06-05,175.0
2018-06-06,147.0
2018-06-07,143.0
2018-06-08,145.0
2018-06-09,143.0
2018-06-10,127.0
2018-06-11,140.0
2018-06-12,145.0
2018-06-13,143.0
2018-06-14,153.0
2018-06-15,153.0
2018-06-16,166.0
2018-06-17,157.0
2018-06-18,164.0
2018-06-19,155.0
2018-06-20,155.0
2018-06-21,170.0
2018-06-22,151.0
2018-06-23,160.0
2018-06-24,171.0
2018-06-25,157.0
2018-06-26,146.0
2018-06-27,121.0
2018-06-28,157.0
2018-06-29,151.0
2018-06-30,141.0
2018-07-01,147.0
2018-07-02,141.0
2018-07-03,116.0
2018-07-04,134.0
2018-07-05,137.0
2018-07-06,160.0
2018-07-07,156.0
2018-07-08,158.0
2018-07-09,136.0
2018-07-10,149.0
2018-07-11,135.0
2018-07-12,141.0
2018-07-13,143.0
2018-07-14,133.0
2018-07-15,133.0
2018-07-16,120.0
2018-07-17,159.0
2018-07-18,174.0
2018-07-19,171.0
2018-07-20,154.0
2018-07-21,137.0
2018-07-22,182.0
2018-07-23,166.0
2018-07-24,159.0
2018-07-25,177.0
2018-07-26,165.0
2018-07-27,167.0
2018-07-28,145.0
2018-07-29,170.0
2018-07-30,134.0
2018-07-31,147.0
2018-08-01,150.0
2018-08-02,153.0
2018-08-03,166.0
2018-08-04,176.0
2018-08-05,160.0
2018-08-06,131.0
2018-08-07,151.0
2018-08-08,157.0
2018-08-09,149.0
2018-08-10,176.0
2018-08-11,170.0
2018-08-12,155.0
2018-08-13,150.0
2018-08-14,136.0
2018-08-15,161.0
2018-08-16,158.0
2018-08-17,152.0
2018-08-18,160.0
2018-08-19,145.0
2018-08-20,150.0
2018-08-21,148.0
2018-08-22,160.0
2018-08-23,149.0
2018-08-24,146.0
2018-08-25,135.0
2018-08-26,173.0
2018-08-27,185.0
2018-08-28,153.0
2018-08-29,139.0
2018-08-30,154.0
2018-08-31,155.0
2018-09-01,151.0
2018-09-02,144.0
2018-09-03,144.0
2018-09-04,126.0
2018-09-05,132.0
2018-09-06,150.0
2018-09-07,152.0
2018-09-08,150.0
2018-09-09,163.0
2018-09-10,135.0
2018-09-11,141.0
2018-09-12,168.0
2018-09-13,148.0
2018-09-14,132.0
2018-09-15,140.0
2018-09-16,139.0
2018-09-17,135.0
2018-09-18,142.0
2018-09-19,156.0
2018-09-20,154.0
2018-09-21,144.0
2018-09-22,155.0
2018-09-23,150.0
2018-09-24,148.0
2018-09-25,169.0
2018-09-26,139.0
2018-09-27,143.0
2018-09-28,154.0
2018-09-29,152.0
2018-09-30,163.0
2018-10-01,158.0
2018-10-02,137.0
2018-10-03,145.0
2018-10-04,150.0
2018-10-05,130.0
2018-10-06,125.0
2018-10-07,142.0
2018-10-08,135.0
2018-10-09,130.0
2018-10-10,144.0
2018-10-11,159.0
2018-10-12,132.0
2018-10-13,141.0
2018-10-14,114.0
2018-10-15,162.0
2018-10-16,135.0
2018-10-17,138.0
2018-10-18,138.0
2018-10-19,142.0
2018-10-20,143.0
2018-10-21,138.0
2018-10-22,155.0
2018-10-23,154.0
2018-10-24,113.0
2018-10-25,137.0
2018-10-26,143.0
2018-10-27,136.0
2018-10-28,140.0
2018-10-29,146.0
2018-10-30,154.0
2018-10-31,163.0
2018-11-01,154.0
2018-11-02,143.0
2018-11-03,161.0
2018-11-04,123.0
2018-11-05,144.0
2018-11-06,128.0
2018-11-07,130.0
2018-11-08,121.0
2018-11-09,127.0
2018-11-10,131.0
2018-11-11,146.0
2018-11-12,140.0
2018-11-13,120.0
2018-11-14,135.0
2018-11-15,127.0
2018-11-16,126.0
2018-11-17,145.0
2018-11-18,123.0
2018-11-19,126.0
2018-11-20,132.0
2018-11-21,105.0
2018-11-22,122.0
2018-11-23,125.0
2018-11-24,143.0
2018-11-25,127.0
2018-11-26,111.0
2018-11-27,131.0
2018-11-28,118.0
2018-11-29,105.0
2018-11-30,101.0
2018-12-01,124.0
2018-12-02,114.0
2018-12-03,114.0
2018-12-04,138.0
2018-12-05,130.0
2018-12-06,135.0
2018-12-07,114.0
2018-12-08,127.0
2018-12-09,128.0
2018-12-10,124.0
2018-12-11,125.0
2018-12-12,120.0
2018-12-13,131.0
2018-12-14,146.0
2018-12-15,149.0
2018-12-16,115.0
2018-12-17,160.0
2018-12-18,128.0
2018-12-19,149.0
2018-12-20,135.0
2018-12-21,140.0
2018-12-22,175.0
2018-12-23,176.0
2018-12-24,152.0
2018-12-25,159.0
2018-12-26,157.0
2018-12-27,174.0
2018-12-28,167.0
2018-12-29,138.0
2018-12-30,176.0
2018-12-31,155.0
2019-01-01,149.0
2019-01-02,151.0
2019-01-03,155.0
2019-01-04,149.0
2019-01-05,163.0
2019-01-06,141.0
2019-01-07,141.0
2019-01-08,169.0
2019-01-09,164.0
2019-01-10,156.0
2019-01-11,148.0
2019-01-12,138.0
2019-01-13,137.0
2019-01-14,149.0
2019-01-15,132.0
2019-01-16,133.0
2019-01-17,127.0
2019-01-18,138.0
2019-01-19,133.0
2019-01-20,157.0
2019-01-21,150.0
2019-01-22,130.0
2019-01-23,146.0
2019-01-24,162.0
2019-01-25,138.0
2019-01-26,150.0
2019-01-27,137.0
2019-01-28,145.0
2019-01-29,146.0
2019-01-30,136.0
2019-01-31,155.0
2019-02-01,158.0
2019-02-02,144.0
2019-02-03,138.0
2019-02-04,147.0
2019-02-05,147.0
2019-02-06,164.0
2019-02-07,174.0
2019-02-08,163.0
2019-02-09,150.0
2019-02-10,140.0
2019-02-11,145.0
2019-02-12,128.0
2019-02-13,153.0
2019-02-14,141.0
2019-02-15,127.0
2019-02-16,150.0
2019-02-17,159.0
2019-02-18,155.0
2019-02-19,156.0
2019-02-20,130.0
2019-02-21,119.0
2019-02-22,162.0
2019-02-23,143.0
2019-02-24,137.0
2019-02-25,143.0
2019-02-26,161.0
2019-02-27,141.0
2019-02-28,150.0
2019-03-01,162.0
2019-03-02,132.0
2019-03-03,146.0
2019-03-04,137.0
2019-03-05,149.0
2019-03-06,128.0
2019-03-07,142.0
2019-03-08,146.0
2019-03-09,138.0
2019-03-10,136.0
2019-03-11,142.0
2019-03-12,143.0
2019-03-13,135.0
2019-03-14,155.0
2019-03-15,153.0
2019-03-16,163.0
2019-03-17,146.0
2019-03-18,161.0
2019-03-19,174.0
2019-03-20,161.0
2019-03-21,143.0
2019-03-22,161.0
2019-03-23,145.0
2019-03-24,150.0
2019-03-25,148.0
2019-03-26,134.0
2019-03-27,149.0
2019-03-28,146.0
2019-03-29,147.0
2019-03-30,139.0
2019-03-31,139.0
2019-04-01,136.0
2019-04-02,157.0
2019-04-03,142.0
2019-04-04,140.0
2019-04-05,158.0
2019-04-06,139.0
2019-04-07,141.0
2019-04-08,148.0
2019-04-09,132.0
2019-04-10,148.0
2019-04-11,157.0
2019-04-12,151.0
2019-04-13,135.0
2019-04-14,122.0
2019-04-15,145.0
2019-04-16,145.0
2019-04-17,138.0
2019-04-18,149.0
2019-04-19,152.0
2019-04-20,131.0
2019-04-21,162.0
2019-04-22,134.0
2019-04-23,116.0
2019-04-24,163.0
2019-04-25,143.0
2019-04-26,151.0
2019-04-27,137.0
2019-04-28,163.0
2019-04-29,163.0
2019-04-30,140.0
2019-05-01,171.0
2019-05-02,184.0
2019-05-03,152.0
2019-05-04,132.0
2019-05-05,129.0
2019-05-06,151.0
2019-05-07,127.0
2019-05-08,152.0
2019-05-09,150.0
2019-05-10,125.0
2019-05-11,130.0
2019-05-12,158.0
2019-05-13,167.0
2019-05-14,152.0
2019-05-15,149.0
2019-05-16,146.0
2019-05-17,151.0
2019-05-18,153.0
2019-05-19,163.0
2019-05-20,161.0
2019-05-21,153.0
2019-05-22,167.0
2019-05-23,158.0
2019-05-24,153.0
2019-05-25,140.0
2019-05-26,165.0
2019-05-27,167.0
2019-05-28,164.0
2019-05-29,174.0
2019-05-30,160.0
2019-05-31,117.0
2019-06-01,151.0
2019-06-02,131.0
2019-06-03,119.0
2019-06-04,154.0
2019-06-05,160.0
2019-06-06,157.0
2019-06-07,158.0
2019-06-08,124.0
2019-06-09,147.0
2019-06-10,157.0
2019-06-11,143.0
2019-06-12,131.0
2019-06-13,151.0
2019-06-14,169.0
2019-06-15,146.0
2019-06-16,130.0
2019-06-17,133.0
